id,book,release,institution_id,class_id,student_id,chapter,score
12,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,03e91d96-b20b-4938-8e6f-69389ba9279b,4,0.9375
13,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,03e91d96-b20b-4938-8e6f-69389ba9279b,5,0.8125
14,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,03e91d96-b20b-4938-8e6f-69389ba9279b,6,0.8333333333333334
15,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,03e91d96-b20b-4938-8e6f-69389ba9279b,7,0.9166666666666666
16,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,03e91d96-b20b-4938-8e6f-69389ba9279b,8,0.7777777777777778
17,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,03e91d96-b20b-4938-8e6f-69389ba9279b,9,0.7931034482758621
18,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,045d0e87-585c-4126-a2c0-c744effb11b2,1,0.8461538461538461
19,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,045d0e87-585c-4126-a2c0-c744effb11b2,2,0.78125
20,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,045d0e87-585c-4126-a2c0-c744effb11b2,3,0.7741935483870968
21,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,045d0e87-585c-4126-a2c0-c744effb11b2,4,0.78125
22,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,045d0e87-585c-4126-a2c0-c744effb11b2,5,0.65625
23,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,045d0e87-585c-4126-a2c0-c744effb11b2,6,0.6333333333333333
24,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,045d0e87-585c-4126-a2c0-c744effb11b2,7,0.5
25,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,045d0e87-585c-4126-a2c0-c744effb11b2,8,0.4444444444444444
26,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,045d0e87-585c-4126-a2c0-c744effb11b2,9,0.4482758620689655
27,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,0b20a3fe-7868-4115-ad82-eabccdd805c5,1,0.7692307692307693
28,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,0b20a3fe-7868-4115-ad82-eabccdd805c5,2,0.8125
29,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,0b20a3fe-7868-4115-ad82-eabccdd805c5,3,0.6451612903225806
30,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,0b20a3fe-7868-4115-ad82-eabccdd805c5,4,0.65625
31,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,0b20a3fe-7868-4115-ad82-eabccdd805c5,5,0.75
32,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,0b20a3fe-7868-4115-ad82-eabccdd805c5,6,0.4666666666666667
33,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,0b20a3fe-7868-4115-ad82-eabccdd805c5,7,0.4166666666666667
34,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,0b20a3fe-7868-4115-ad82-eabccdd805c5,8,0.3888888888888889
35,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,0b20a3fe-7868-4115-ad82-eabccdd805c5,9,0.2068965517241379
36,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,100961aa-70bb-4de4-acd1-223d23c9eb80,1,0.6923076923076923
37,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,100961aa-70bb-4de4-acd1-223d23c9eb80,2,0.6875
38,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,100961aa-70bb-4de4-acd1-223d23c9eb80,3,0.3225806451612903
39,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,100961aa-70bb-4de4-acd1-223d23c9eb80,4,0.53125
40,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,100961aa-70bb-4de4-acd1-223d23c9eb80,5,0.46875
41,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,100961aa-70bb-4de4-acd1-223d23c9eb80,6,0.4
42,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,100961aa-70bb-4de4-acd1-223d23c9eb80,7,0.3333333333333333
43,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,1742e351-d617-48ed-a58f-817488831bc0,1,0.9230769230769232
44,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,1742e351-d617-48ed-a58f-817488831bc0,2,0.90625
45,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,1742e351-d617-48ed-a58f-817488831bc0,3,0.8387096774193549
46,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,1742e351-d617-48ed-a58f-817488831bc0,4,0.625
47,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,1742e351-d617-48ed-a58f-817488831bc0,5,0.71875
48,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,1742e351-d617-48ed-a58f-817488831bc0,6,0.9
49,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,1742e351-d617-48ed-a58f-817488831bc0,7,0.75
50,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,1742e351-d617-48ed-a58f-817488831bc0,8,0.7222222222222222
51,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,1742e351-d617-48ed-a58f-817488831bc0,9,0.5172413793103449
52,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,19b2917a-72dc-4b25-ade1-eae2c2c7c036,1,0.9230769230769232
53,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,19b2917a-72dc-4b25-ade1-eae2c2c7c036,2,1.0
54,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,19b2917a-72dc-4b25-ade1-eae2c2c7c036,3,1.0
55,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,19b2917a-72dc-4b25-ade1-eae2c2c7c036,4,1.0
56,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,19b2917a-72dc-4b25-ade1-eae2c2c7c036,5,0.96875
57,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,19b2917a-72dc-4b25-ade1-eae2c2c7c036,6,1.0
58,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,19b2917a-72dc-4b25-ade1-eae2c2c7c036,7,0.8333333333333334
59,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,19b2917a-72dc-4b25-ade1-eae2c2c7c036,8,0.9444444444444444
60,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,19b2917a-72dc-4b25-ade1-eae2c2c7c036,9,0.9655172413793104
61,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2c03f56e-8add-44ed-9f02-60d7a2bffbff,1,0.9230769230769232
62,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2c03f56e-8add-44ed-9f02-60d7a2bffbff,2,0.78125
63,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2c03f56e-8add-44ed-9f02-60d7a2bffbff,3,0.7096774193548387
64,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2c03f56e-8add-44ed-9f02-60d7a2bffbff,4,0.84375
65,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2c03f56e-8add-44ed-9f02-60d7a2bffbff,5,0.625
66,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2c03f56e-8add-44ed-9f02-60d7a2bffbff,6,0.7333333333333333
67,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2c03f56e-8add-44ed-9f02-60d7a2bffbff,7,0.6666666666666666
68,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2c03f56e-8add-44ed-9f02-60d7a2bffbff,8,0.3333333333333333
69,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2c03f56e-8add-44ed-9f02-60d7a2bffbff,9,0.5862068965517241
70,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2c63c3e4-e2c6-4347-9d8c-ea8e4df0159b,1,0.9230769230769232
71,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2c63c3e4-e2c6-4347-9d8c-ea8e4df0159b,2,0.96875
72,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2c63c3e4-e2c6-4347-9d8c-ea8e4df0159b,3,0.8709677419354839
73,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2c63c3e4-e2c6-4347-9d8c-ea8e4df0159b,4,0.96875
74,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2c63c3e4-e2c6-4347-9d8c-ea8e4df0159b,5,0.96875
75,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2c63c3e4-e2c6-4347-9d8c-ea8e4df0159b,6,0.7333333333333333
76,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2c63c3e4-e2c6-4347-9d8c-ea8e4df0159b,7,0.9166666666666666
77,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2c63c3e4-e2c6-4347-9d8c-ea8e4df0159b,8,0.6666666666666666
78,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2c63c3e4-e2c6-4347-9d8c-ea8e4df0159b,9,0.7931034482758621
79,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2c7fceaf-a902-4900-8e76-5859fd99148b,1,0.9230769230769232
80,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2c7fceaf-a902-4900-8e76-5859fd99148b,2,0.875
81,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2c7fceaf-a902-4900-8e76-5859fd99148b,3,0.8064516129032258
82,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2c7fceaf-a902-4900-8e76-5859fd99148b,4,0.84375
83,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2c7fceaf-a902-4900-8e76-5859fd99148b,5,0.65625
84,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2c7fceaf-a902-4900-8e76-5859fd99148b,6,0.3
85,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2c7fceaf-a902-4900-8e76-5859fd99148b,7,0.5
86,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2c7fceaf-a902-4900-8e76-5859fd99148b,8,0.4444444444444444
87,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2c7fceaf-a902-4900-8e76-5859fd99148b,9,0.3103448275862069
88,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2f429149-4815-40af-9308-3e26f0320822,1,0.8461538461538461
89,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2f429149-4815-40af-9308-3e26f0320822,2,0.8125
90,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2f429149-4815-40af-9308-3e26f0320822,3,0.8387096774193549
91,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2f429149-4815-40af-9308-3e26f0320822,4,0.625
92,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2f429149-4815-40af-9308-3e26f0320822,5,0.46875
93,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2f429149-4815-40af-9308-3e26f0320822,6,0.4666666666666667
94,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2f429149-4815-40af-9308-3e26f0320822,7,0.3333333333333333
95,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2f429149-4815-40af-9308-3e26f0320822,8,0.5
96,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,2f429149-4815-40af-9308-3e26f0320822,9,0.2068965517241379
97,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,31d04217-5986-445f-b0f3-af0edab6f965,1,0.7692307692307693
98,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,31d04217-5986-445f-b0f3-af0edab6f965,2,0.625
99,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,348a0c3d-6062-4cb2-a3bf-04f71cd05396,1,0.6923076923076923
100,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,366f90d2-b9d3-4c5c-b8ea-d9984ac0d056,1,0.6153846153846154
101,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,366f90d2-b9d3-4c5c-b8ea-d9984ac0d056,2,0.75
102,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,366f90d2-b9d3-4c5c-b8ea-d9984ac0d056,3,0.5161290322580645
103,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,366f90d2-b9d3-4c5c-b8ea-d9984ac0d056,4,0.6875
104,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,366f90d2-b9d3-4c5c-b8ea-d9984ac0d056,5,0.5
105,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,366f90d2-b9d3-4c5c-b8ea-d9984ac0d056,6,0.5666666666666667
106,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,366f90d2-b9d3-4c5c-b8ea-d9984ac0d056,7,0.5833333333333334
107,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,366f90d2-b9d3-4c5c-b8ea-d9984ac0d056,8,0.6111111111111112
108,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,366f90d2-b9d3-4c5c-b8ea-d9984ac0d056,9,0.5172413793103449
109,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,395f6fe8-4338-4326-b170-523bd6022f07,1,0.9230769230769232
110,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,395f6fe8-4338-4326-b170-523bd6022f07,2,0.84375
111,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,3a5d2d6c-0efe-429b-b540-85c1c723496a,1,0.5384615384615384
112,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,3a5d2d6c-0efe-429b-b540-85c1c723496a,2,0.78125
113,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,3a5d2d6c-0efe-429b-b540-85c1c723496a,3,0.7419354838709677
114,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,3a5d2d6c-0efe-429b-b540-85c1c723496a,4,0.53125
115,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,3a5d2d6c-0efe-429b-b540-85c1c723496a,5,0.6875
116,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,3a5d2d6c-0efe-429b-b540-85c1c723496a,6,0.6333333333333333
117,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,3a5d2d6c-0efe-429b-b540-85c1c723496a,7,0.6666666666666666
118,College / Advanced Statistics and Data Science (ABCD),v5.0,292cff87-3c74-4e94-8622-233afb0427dd,b7489f46-1d28-4c69-9901-3fb8bf9b85a6,3a5d2d6c-0efe-429b-b540-85c1c723496a,8,0.6111111111111112
